Frame,Time Stamp,FPS Location (ms),SkelId,Joint Type,Confidence,X,Y, Original Position X, Original Position Y, Original Position Z
5337,17:46:24,282,31,Head,Tracked,418,172,0.5000688,0.3460424,2.913205
5337,17:46:24,282,31,ShoulderLeft,Tracked,395,224,0.3877618,0.08305343,2.942985
5337,17:46:24,282,31,ElbowLeft,Tracked,389,268,0.3503546,-0.1419807,2.88404
5337,17:46:24,282,31,WristLeft,Inferred,390,279,0.328454,-0.1830367,2.694289
5337,17:46:24,282,31,HandLeft,Inferred,379,283,0.2745208,-0.2037557,2.679931
5337,17:46:24,282,31,ShoulderRight,Tracked,441,225,0.5859302,0.07174789,2.774937
5337,17:46:24,282,31,ElbowRight,Tracked,453,262,0.6270191,-0.104074,2.695806
5337,17:46:24,282,31,WristRight,Tracked,419,252,0.4522105,-0.05272007,2.613862
5337,17:46:24,282,31,HandRight,Tracked,416,251,0.4370314,-0.04947896,2.600795
5337,17:46:24,282,31,HipLeft,Tracked,402,290,0.4078541,-0.2497253,2.84742
5337,17:46:24,282,31,KneeLeft,Tracked,400,383,0.3979948,-0.7128156,2.841754
5337,17:46:24,282,31,AnkleLeft,Tracked,401,454,0.4029955,-1.062107,2.841798
5337,17:46:24,282,31,FootLeft,Tracked,398,467,0.3844703,-1.118168,2.813368
5337,17:46:24,282,31,HipRight,Tracked,421,289,0.4891211,-0.2364976,2.758825
5337,17:46:24,282,31,KneeRight,Tracked,431,380,0.5309245,-0.6672053,2.730967
5337,17:46:24,282,31,AnkleRight,Tracked,434,455,0.5363053,-1.008891,2.675785
5337,17:46:24,282,31,FootRight,Tracked,427,465,0.492894,-1.031653,2.620508
5338,17:46:24,321,31,HipCenter,Tracked,413,276,0.4564807,-0.1789429,2.816501
5338,17:46:24,322,31,Spine,Tracked,418,266,0.49064,-0.1288751,2.858881
5338,17:46:24,322,31,ShoulderCenter,Tracked,420,203,0.5024565,0.1859663,2.883621
5338,17:46:24,322,31,Head,Tracked,418,172,0.4989504,0.3447495,2.912242
5338,17:46:24,322,31,ShoulderLeft,Tracked,397,225,0.3951658,0.07906109,2.930197
5338,17:46:24,322,31,ElbowLeft,Tracked,389,268,0.3498974,-0.1407587,2.886948
5338,17:46:24,322,31,WristLeft,Inferred,389,279,0.3279987,-0.1818113,2.697211
5338,17:46:24,322,31,HandLeft,Inferred,378,283,0.2740725,-0.2025276,2.682855
5338,17:46:24,322,31,ShoulderRight,Tracked,441,226,0.5880571,0.06919429,2.775107
5338,17:46:24,322,31,ElbowRight,Tracked,454,262,0.6324478,-0.1049907,2.697856
5338,17:46:24,322,31,WristRight,Tracked,420,252,0.4557749,-0.0536886,2.613242
5338,17:46:24,322,31,HandRight,Tracked,416,251,0.4386018,-0.0502731,2.604927
5338,17:46:24,322,31,HipLeft,Tracked,402,291,0.4083821,-0.2557509,2.854659
5338,17:46:24,322,31,KneeLeft,Tracked,400,383,0.3986292,-0.7123926,2.842845
5338,17:46:24,322,31,AnkleLeft,Tracked,401,453,0.402888,-1.062213,2.842391
5338,17:46:24,322,31,FootLeft,Tracked,398,467,0.3840442,-1.117509,2.812044
5338,17:46:24,322,31,HipRight,Tracked,422,292,0.4908338,-0.2479339,2.748709
5338,17:46:24,322,31,KneeRight,Tracked,431,380,0.5314921,-0.6674688,2.731013
5338,17:46:24,322,31,AnkleRight,Tracked,435,455,0.5366716,-1.009012,2.675898
5338,17:46:24,322,31,FootRight,Tracked,428,465,0.4945827,-1.031681,2.619594
5339,17:46:24,349,31,HipCenter,Tracked,413,276,0.457466,-0.1783705,2.816691
5339,17:46:24,349,31,Spine,Tracked,418,266,0.4914571,-0.12816,2.859528
5339,17:46:24,349,31,ShoulderCenter,Tracked,420,203,0.5035133,0.1876973,2.883881
5339,17:46:24,349,31,Head,Tracked,418,172,0.4981369,0.3463225,2.911851
5339,17:46:24,349,31,ShoulderLeft,Tracked,397,225,0.3937816,0.07803627,2.93125
5339,17:46:24,349,31,ElbowLeft,Tracked,389,268,0.350037,-0.140674,2.88693
5339,17:46:24,349,31,WristLeft,Inferred,389,278,0.3281398,-0.1817237,2.697204
5339,17:46:24,349,31,HandLeft,Inferred,378,283,0.2742203,-0.2024374,2.68285
5339,17:46:24,349,31,ShoulderRight,Tracked,441,225,0.5901853,0.07347022,2.778347
5339,17:46:24,349,31,ElbowRight,Tracked,455,262,0.6364687,-0.1060401,2.701686
5339,17:46:24,349,31,WristRight,Tracked,420,252,0.4554423,-0.05428212,2.613302
5339,17:46:24,349,31,HandRight,Tracked,416,251,0.439169,-0.05084552,2.605364
5339,17:46:24,349,31,HipLeft,Tracked,402,291,0.4097154,-0.2528574,2.852279
5339,17:46:24,350,31,KneeLeft,Tracked,401,383,0.4013264,-0.7145327,2.845076
5339,17:46:24,350,31,AnkleLeft,Tracked,401,453,0.4026375,-1.062108,2.843268
5339,17:46:24,350,31,FootLeft,Tracked,398,467,0.3834917,-1.118533,2.816068
5339,17:46:24,350,31,HipRight,Tracked,422,290,0.4934762,-0.2419545,2.753987
5339,17:46:24,350,31,KneeRight,Tracked,431,380,0.5326679,-0.6672652,2.731351
5339,17:46:24,350,31,AnkleRight,Tracked,435,455,0.5367141,-1.008644,2.675747
5339,17:46:24,350,31,FootRight,Tracked,428,465,0.495178,-1.031287,2.619047
5340,17:46:24,383,31,HipCenter,Tracked,413,276,0.4577114,-0.1782321,2.817023
5340,17:46:24,383,31,Spine,Tracked,418,266,0.4918477,-0.1280219,2.860089
5340,17:46:24,383,31,ShoulderCenter,Tracked,420,203,0.5039914,0.1885101,2.884928
5340,17:46:24,383,31,Head,Tracked,418,172,0.4995517,0.3472505,2.916103
5340,17:46:24,383,31,ShoulderLeft,Tracked,397,224,0.3936373,0.08057587,2.935982
5340,17:46:24,383,31,ElbowLeft,Tracked,389,269,0.3502342,-0.1440439,2.886819
5340,17:46:24,383,31,WristLeft,Inferred,390,279,0.3283381,-0.1850916,2.697102
5340,17:46:24,383,31,HandLeft,Inferred,378,284,0.2744242,-0.2058031,2.682749
5340,17:46:24,383,31,ShoulderRight,Tracked,442,225,0.5933161,0.0725616,2.779448
5340,17:46:24,383,31,ElbowRight,Tracked,455,262,0.6392801,-0.1043856,2.70362
5340,17:46:24,383,31,WristRight,Tracked,419,252,0.4549644,-0.05521419,2.615678
5340,17:46:24,383,31,HandRight,Tracked,417,252,0.4418082,-0.05270703,2.606484
5340,17:46:24,383,31,HipLeft,Tracked,402,290,0.4096334,-0.2517653,2.851454
5340,17:46:24,383,31,KneeLeft,Tracked,401,383,0.4020854,-0.7145342,2.846537
5340,17:46:24,383,31,AnkleLeft,Tracked,401,453,0.4025392,-1.06189,2.843253
5340,17:46:24,383,31,FootLeft,Tracked,398,467,0.3826091,-1.117503,2.812989
5340,17:46:24,383,31,HipRight,Tracked,422,290,0.4938464,-0.24036,2.756645
5340,17:46:24,383,31,KneeRight,Tracked,431,380,0.532867,-0.6671647,2.731482
5340,17:46:24,383,31,AnkleRight,Tracked,435,455,0.5367008,-1.00868,2.675682
5340,17:46:24,383,31,FootRight,Tracked,428,465,0.495171,-1.031297,2.618987
5341,17:46:24,417,31,HipCenter,Tracked,413,276,0.4582608,-0.1779212,2.817245
5341,17:46:24,417,31,Spine,Tracked,419,265,0.4934645,-0.1276157,2.859749
5341,17:46:24,417,31,ShoulderCenter,Tracked,420,202,0.503774,0.1902889,2.886928
5341,17:46:24,417,31,Head,Tracked,417,172,0.4963091,0.3488037,2.916923
5341,17:46:24,417,31,ShoulderLeft,Tracked,395,223,0.3867947,0.08548305,2.952718
5341,17:46:24,417,31,ElbowLeft,Tracked,388,268,0.3459513,-0.140721,2.892843
5341,17:46:24,417,31,WristLeft,Inferred,388,278,0.3240555,-0.181768,2.703127
5341,17:46:24,417,31,HandLeft,Inferred,377,283,0.2701525,-0.2024753,2.688777
5341,17:46:24,417,31,ShoulderRight,Tracked,442,224,0.5922402,0.07653368,2.781091
5341,17:46:24,417,31,ElbowRight,Tracked,455,262,0.640763,-0.1055304,2.704386
5341,17:46:24,417,31,WristRight,Tracked,408,252,0.4102936,-0.05504167,2.65855
5341,17:46:24,417,31,HandRight,Tracked,392,248,0.3334705,-0.03821211,2.647411
5341,17:46:24,417,31,HipLeft,Tracked,402,290,0.4105558,-0.2493518,2.849075
5341,17:46:24,417,31,KneeLeft,Tracked,401,383,0.4027162,-0.713846,2.847754
5341,17:46:24,417,31,AnkleLeft,Tracked,401,453,0.4025888,-1.061903,2.843449
5341,17:46:24,417,31,FootLeft,Tracked,398,467,0.3828618,-1.117166,2.812818
5341,17:46:24,417,31,HipRight,Tracked,423,289,0.4952162,-0.2374755,2.759627
5341,17:46:24,417,31,KneeRight,Tracked,431,380,0.5329215,-0.6671174,2.731518
5341,17:46:24,417,31,AnkleRight,Tracked,435,456,0.5366473,-1.009542,2.67582
5341,17:46:24,417,31,FootRight,Tracked,428,465,0.4935299,-1.032219,2.620369
5342,17:46:24,450,31,HipCenter,Tracked,413,276,0.458489,-0.178259,2.817537
5342,17:46:24,450,31,Spine,Tracked,419,266,0.4933111,-0.1280374,2.860526
5342,17:46:24,450,31,ShoulderCenter,Tracked,419,202,0.5025536,0.1897168,2.888752
5342,17:46:24,450,31,Head,Tracked,417,172,0.4971511,0.3479664,2.913818
5342,17:46:24,450,31,ShoulderLeft,Tracked,395,224,0.3888921,0.08266415,2.947901
5342,17:46:24,450,31,ElbowLeft,Tracked,389,268,0.3473131,-0.1424585,2.891222
5342,17:46:24,450,31,WristLeft,Inferred,389,279,0.3254177,-0.1835047,2.701509
5342,17:46:24,450,31,HandLeft,Inferred,378,283,0.2715234,-0.2042086,2.687161
5342,17:46:24,450,31,ShoulderRight,Tracked,442,224,0.592435,0.07633251,2.781859
5342,17:46:24,450,31,ElbowRight,Tracked,455,262,0.6416915,-0.1060623,2.705828
5342,17:46:24,450,31,WristRight,Tracked,420,254,0.4604653,-0.06207668,2.619855
5342,17:46:24,450,31,HandRight,Inferred,408,250,0.4000565,-0.04741481,2.595338
5342,17:46:24,450,31,HipLeft,Tracked,402,290,0.4106632,-0.2493742,2.848971
5342,17:46:24,450,31,KneeLeft,Tracked,401,384,0.4042583,-0.7158349,2.849496
5342,17:46:24,450,31,AnkleLeft,Tracked,401,453,0.4025353,-1.061285,2.844199
5342,17:46:24,450,31,FootLeft,Tracked,398,467,0.3828474,-1.115837,2.811833
5342,17:46:24,450,31,HipRight,Tracked,423,289,0.4952654,-0.237538,2.759909
5342,17:46:24,450,31,KneeRight,Tracked,432,380,0.5339853,-0.6684148,2.731979
5342,17:46:24,450,31,AnkleRight,Tracked,435,455,0.5369174,-1.009564,2.67655
5342,17:46:24,450,31,FootRight,Tracked,428,465,0.4942925,-1.032194,2.620722
5343,17:46:24,484,31,HipCenter,Tracked,413,276,0.4587786,-0.1780836,2.817755
5343,17:46:24,484,31,Spine,Tracked,419,266,0.4937351,-0.1278607,2.860815
5343,17:46:24,485,31,ShoulderCenter,Tracked,420,202,0.5032839,0.1899973,2.888725
5343,17:46:24,485,31,Head,Tracked,417,172,0.4947165,0.3479943,2.913225
5343,17:46:24,485,31,ShoulderLeft,Tracked,395,224,0.3885162,0.08355908,2.950146
5343,17:46:24,485,31,ElbowLeft,Tracked,389,268,0.347791,-0.1422251,2.891811
5343,17:46:24,485,31,WristLeft,Inferred,389,279,0.3258958,-0.1832709,2.702099
5343,17:46:24,485,31,HandLeft,Inferred,378,283,0.2720104,-0.2039714,2.687753
5343,17:46:24,485,31,ShoulderRight,Tracked,442,224,0.5922116,0.07701815,2.783767
5343,17:46:24,485,31,ElbowRight,Tracked,456,262,0.6423022,-0.1064895,2.706784
5343,17:46:24,485,31,WristRight,Tracked,420,254,0.4584199,-0.06239602,2.620657
5343,17:46:24,485,31,HandRight,Inferred,407,250,0.3971258,-0.04769818,2.596088
5343,17:46:24,485,31,HipLeft,Tracked,402,290,0.4108314,-0.2484299,2.84844
5343,17:46:24,485,31,KneeLeft,Tracked,401,383,0.4041799,-0.713168,2.850403
5343,17:46:24,485,31,AnkleLeft,Tracked,401,453,0.4023362,-1.060578,2.844583
5343,17:46:24,485,31,FootLeft,Tracked,398,467,0.3832619,-1.115517,2.812093
5343,17:46:24,485,31,HipRight,Tracked,422,289,0.4954187,-0.2365943,2.761299
5343,17:46:24,485,31,KneeRight,Tracked,432,380,0.5339782,-0.6684395,2.732012
5343,17:46:24,485,31,AnkleRight,Tracked,435,455,0.536937,-1.009626,2.676429
5343,17:46:24,485,31,FootRight,Tracked,428,465,0.494298,-1.032251,2.620629
5344,17:46:24,518,31,HipCenter,Tracked,413,276,0.459969,-0.1776122,2.817806
5344,17:46:24,518,31,Spine,Tracked,419,265,0.4945707,-0.1274128,2.861288
5344,17:46:24,518,31,ShoulderCenter,Tracked,420,202,0.5054991,0.1904655,2.887793
5344,17:46:24,518,31,Head,Tracked,417,172,0.496373,0.3484159,2.912931
5344,17:46:24,518,31,ShoulderLeft,Tracked,396,224,0.3896463,0.0825628,2.947519
5344,17:46:24,518,31,ElbowLeft,Tracked,389,268,0.3491126,-0.1409906,2.888375
5344,17:46:24,518,31,WristLeft,Inferred,389,279,0.3272176,-0.1820361,2.698663
5344,17:46:24,518,31,HandLeft,Inferred,378,283,0.2733375,-0.2027346,2.684319
5344,17:46:24,518,31,ShoulderRight,Tracked,442,224,0.5938939,0.07944519,2.786961
5344,17:46:24,518,31,ElbowRight,Tracked,456,262,0.6451238,-0.1062886,2.709829
5344,17:46:24,518,31,WristRight,Tracked,417,253,0.4476826,-0.06113262,2.625194
5344,17:46:24,518,31,HandRight,Tracked,404,250,0.3818689,-0.04608063,2.601123
5344,17:46:24,518,31,HipLeft,Tracked,403,290,0.4116248,-0.2477454,2.847997
5344,17:46:24,518,31,KneeLeft,Tracked,401,383,0.4050608,-0.7147484,2.851034
5344,17:46:24,518,31,AnkleLeft,Tracked,401,453,0.4020715,-1.060818,2.844495
5344,17:46:24,518,31,FootLeft,Tracked,398,467,0.3833478,-1.115596,2.812044
5344,17:46:24,518,31,HipRight,Tracked,423,289,0.496081,-0.2359869,2.761621
5344,17:46:24,518,31,KneeRight,Tracked,432,380,0.5342444,-0.6688542,2.732411
5344,17:46:24,518,31,AnkleRight,Tracked,435,455,0.536908,-1.009632,2.676405
5344,17:46:24,518,31,FootRight,Tracked,428,465,0.4950839,-1.032212,2.619994
5345,17:46:24,551,31,HipCenter,Tracked,413,276,0.4603719,-0.1764183,2.818472
5345,17:46:24,552,31,Spine,Tracked,419,265,0.4954234,-0.1263735,2.861884
5345,17:46:24,552,31,ShoulderCenter,Tracked,421,202,0.5092049,0.1920746,2.8879
5345,17:46:24,552,31,Head,Tracked,418,171,0.497513,0.3497758,2.912873
5345,17:46:24,552,31,ShoulderLeft,Tracked,396,224,0.3901949,0.08342481,2.947907
5345,17:46:24,552,31,ElbowLeft,Tracked,388,267,0.3443841,-0.1367828,2.8967
5345,17:46:24,552,31,WristLeft,Inferred,388,278,0.3224894,-0.1778278,2.70699
5345,17:46:24,552,31,HandLeft,Inferred,377,282,0.2686144,-0.1985243,2.692647
5345,17:46:24,552,31,ShoulderRight,Tracked,442,223,0.5940604,0.08181474,2.787263
5345,17:46:24,552,31,ElbowRight,Tracked,456,262,0.6464049,-0.1059718,2.71107
5345,17:46:24,552,31,WristRight,Tracked,417,253,0.4482948,-0.06090128,2.628931
5345,17:46:24,552,31,HandRight,Inferred,404,250,0.3822581,-0.04587779,2.605692
5345,17:46:24,552,31,HipLeft,Tracked,403,289,0.4115854,-0.24651,2.848455
5345,17:46:24,552,31,KneeLeft,Tracked,401,382,0.4043821,-0.7107313,2.851462
5345,17:46:24,552,31,AnkleLeft,Tracked,401,453,0.4018356,-1.060693,2.845052
5345,17:46:24,552,31,FootLeft,Tracked,398,467,0.3830552,-1.115579,2.811587
5345,17:46:24,552,31,HipRight,Tracked,423,289,0.495682,-0.234619,2.762274
5345,17:46:24,552,31,KneeRight,Tracked,432,380,0.5342406,-0.6688625,2.732485
5345,17:46:24,552,31,AnkleRight,Tracked,435,456,0.5370345,-1.009745,2.676459
5345,17:46:24,552,31,FootRight,Tracked,428,465,0.4950787,-1.032269,2.620144
5346,17:46:24,583,31,HipCenter,Tracked,414,276,0.4619775,-0.1757026,2.818089
5346,17:46:24,583,31,Spine,Tracked,419,265,0.4966548,-0.1258638,2.861736
5346,17:46:24,583,31,ShoulderCenter,Tracked,421,202,0.5094249,0.1918817,2.887739
5346,17:46:24,583,31,Head,Tracked,418,171,0.4993731,0.349737,2.912647
5346,17:46:24,583,31,ShoulderLeft,Tracked,396,224,0.3905694,0.08398612,2.947847
5346,17:46:24,583,31,ElbowLeft,Tracked,387,267,0.3404503,-0.1352506,2.911142
5346,17:46:24,583,31,WristLeft,Inferred,387,277,0.3185563,-0.1762944,2.721435
5346,17:46:24,583,31,HandLeft,Tracked,382,262,0.2921828,-0.1019824,2.705434
5346,17:46:24,583,31,ShoulderRight,Tracked,442,224,0.5949813,0.07993937,2.787185
5346,17:46:24,583,31,ElbowRight,Tracked,456,262,0.6471586,-0.1055592,2.710647
5346,17:46:24,583,31,WristRight,Tracked,417,253,0.4459191,-0.06154137,2.631755
5346,17:46:24,583,31,HandRight,Inferred,403,250,0.3788393,-0.04686875,2.609599
5346,17:46:24,583,31,HipLeft,Tracked,403,289,0.4128288,-0.2460214,2.847752
5346,17:46:24,583,31,KneeLeft,Tracked,401,382,0.404395,-0.7107577,2.851628
5346,17:46:24,583,31,AnkleLeft,Tracked,401,453,0.4016985,-1.060521,2.845185
5346,17:46:24,583,31,FootLeft,Tracked,398,467,0.3838285,-1.115367,2.812344
5346,17:46:24,583,31,HipRight,Tracked,423,288,0.4971304,-0.233951,2.761717
5346,17:46:24,583,31,KneeRight,Tracked,432,380,0.5342864,-0.6686873,2.732697
5346,17:46:24,583,31,AnkleRight,Tracked,435,456,0.5370675,-1.009713,2.676549
5346,17:46:24,583,31,FootRight,Tracked,428,465,0.4953125,-1.03224,2.620108
5347,17:46:24,618,31,HipCenter,Tracked,414,275,0.4630237,-0.1745915,2.817869
5347,17:46:24,618,31,Spine,Tracked,419,265,0.4975319,-0.1250831,2.861509
5347,17:46:24,618,31,ShoulderCenter,Tracked,421,202,0.5094255,0.1915508,2.887223
5347,17:46:24,618,31,Head,Tracked,418,171,0.5009753,0.3494735,2.911151
5347,17:46:24,618,31,ShoulderLeft,Tracked,396,224,0.3906539,0.08443027,2.948218
5347,17:46:24,618,31,ElbowLeft,Tracked,387,266,0.3396275,-0.1334704,2.911049
5347,17:46:24,618,31,WristLeft,Inferred,387,277,0.317734,-0.1745133,2.721345
5347,17:46:24,618,31,HandLeft,Tracked,382,261,0.291536,-0.1000793,2.705606
5347,17:46:24,618,31,ShoulderRight,Tracked,442,224,0.5953234,0.07983392,2.786714
5347,17:46:24,618,31,ElbowRight,Tracked,457,263,0.6477292,-0.1083836,2.708817
5347,17:46:24,618,31,WristRight,Tracked,418,254,0.452938,-0.06331076,2.63432
5347,17:46:24,618,31,HandRight,Inferred,405,251,0.3880076,-0.04828648,2.61363
5347,17:46:24,618,31,HipLeft,Tracked,403,289,0.4135549,-0.2453111,2.847491
5347,17:46:24,618,31,KneeLeft,Tracked,401,383,0.4050228,-0.7125023,2.852061
5347,17:46:24,619,31,AnkleLeft,Tracked,401,453,0.4019561,-1.060061,2.845864
5347,17:46:24,619,31,FootLeft,Tracked,398,467,0.3838388,-1.115366,2.812337
5347,17:46:24,619,31,HipRight,Tracked,423,288,0.4980476,-0.2331499,2.761263
5347,17:46:24,619,31,KneeRight,Tracked,432,380,0.5347266,-0.6703964,2.73309
5347,17:46:24,619,31,AnkleRight,Tracked,435,455,0.5371436,-1.009663,2.676781
5347,17:46:24,619,31,FootRight,Tracked,428,465,0.495324,-1.032209,2.620415
5348,17:46:24,649,31,HipCenter,Tracked,414,275,0.4638312,-0.1740791,2.817867
5348,17:46:24,649,31,Spine,Tracked,420,265,0.4986188,-0.1246068,2.861222
5348,17:46:24,649,31,ShoulderCenter,Tracked,421,202,0.5101528,0.1909373,2.885821
5348,17:46:24,649,31,Head,Tracked,418,172,0.5007833,0.3489903,2.911479
5348,17:46:24,649,31,ShoulderLeft,Tracked,395,223,0.388619,0.08552285,2.954876
5348,17:46:24,649,31,ElbowLeft,Inferred,386,266,0.3375512,-0.1316091,2.921143
5348,17:46:24,649,31,WristLeft,Inferred,386,276,0.3156582,-0.172651,2.731443
5348,17:46:24,649,31,HandLeft,Tracked,382,261,0.291687,-0.09914575,2.70914
5348,17:46:24,649,31,ShoulderRight,Tracked,442,224,0.5969123,0.07968961,2.787741
5348,17:46:24,649,31,ElbowRight,Tracked,457,263,0.6476853,-0.1084112,2.708007
5348,17:46:24,649,31,WristRight,Tracked,419,253,0.4547465,-0.06201477,2.634774
5348,17:46:24,649,31,HandRight,Inferred,405,250,0.3904335,-0.04654931,2.614505
5348,17:46:24,649,31,HipLeft,Tracked,403,289,0.4142675,-0.2437619,2.845799
5348,17:46:24,649,31,KneeLeft,Tracked,401,383,0.4056252,-0.7131012,2.851636
5348,17:46:24,649,31,AnkleLeft,Tracked,401,453,0.4021003,-1.060601,2.845717
5348,17:46:24,649,31,FootLeft,Tracked,398,467,0.3838092,-1.115362,2.812291
5348,17:46:24,649,31,HipRight,Tracked,423,288,0.500196,-0.2311711,2.763865
5348,17:46:24,649,31,KneeRight,Tracked,432,380,0.5349597,-0.670472,2.733342
5348,17:46:24,649,31,AnkleRight,Tracked,435,455,0.5371428,-1.009724,2.676865
5348,17:46:24,649,31,FootRight,Tracked,428,465,0.4949616,-1.03232,2.62081
5349,17:46:24,686,31,HipCenter,Tracked,414,275,0.4643158,-0.1738541,2.817853
5349,17:46:24,686,31,Spine,Tracked,420,265,0.4989199,-0.1245962,2.861441
5349,17:46:24,686,31,ShoulderCenter,Tracked,421,202,0.5102501,0.1902348,2.88693
5349,17:46:24,686,31,Head,Tracked,419,172,0.5018225,0.3480951,2.908975
5349,17:46:24,686,31,ShoulderLeft,Tracked,395,223,0.3900983,0.08529055,2.95236
5349,17:46:24,686,31,ElbowLeft,Inferred,386,266,0.3372213,-0.1318219,2.921538
5349,17:46:24,686,31,WristLeft,Inferred,386,276,0.3153291,-0.1728623,2.731844
5349,17:46:24,686,31,HandLeft,Inferred,382,261,0.2919553,-0.09934511,2.708938
5349,17:46:24,686,31,ShoulderRight,Tracked,442,224,0.5972762,0.07808227,2.786891
5349,17:46:24,686,31,ElbowRight,Tracked,457,262,0.6488361,-0.105999,2.705362
5349,17:46:24,686,31,WristRight,Tracked,422,253,0.4693824,-0.05812284,2.637856
5349,17:46:24,686,31,HandRight,Inferred,409,249,0.4095646,-0.04216412,2.619497
5349,17:46:24,686,31,HipLeft,Tracked,403,289,0.4147646,-0.2438363,2.845733
5349,17:46:24,686,31,KneeLeft,Tracked,401,383,0.4060088,-0.7143754,2.850827
5349,17:46:24,686,31,AnkleLeft,Tracked,401,453,0.4019264,-1.060549,2.845072
5349,17:46:24,686,31,FootLeft,Tracked,398,467,0.3837847,-1.115433,2.812263
5349,17:46:24,686,31,HipRight,Tracked,423,288,0.5004737,-0.2309706,2.763226
5349,17:46:24,686,31,KneeRight,Tracked,432,380,0.5349103,-0.6707134,2.733745
5349,17:46:24,686,31,AnkleRight,Tracked,435,456,0.5373663,-1.009915,2.677097
5349,17:46:24,686,31,FootRight,Tracked,428,465,0.4953833,-1.032461,2.620893
5350,17:46:24,717,31,HipCenter,Tracked,414,275,0.4654207,-0.1742747,2.816835
5350,17:46:24,717,31,Spine,Tracked,420,265,0.4989134,-0.1249988,2.861444
5350,17:46:24,717,31,ShoulderCenter,Tracked,421,202,0.5101342,0.1899802,2.887068
5350,17:46:24,717,31,Head,Tracked,420,172,0.5080226,0.3482403,2.912139
5350,17:46:24,717,31,ShoulderLeft,Tracked,397,223,0.3942512,0.08581848,2.943321
5350,17:46:24,717,31,ElbowLeft,Tracked,393,260,0.3630466,-0.1010644,2.830833
5350,17:46:24,717,31,WristLeft,Inferred,394,271,0.3411572,-0.1420994,2.641161
5350,17:46:24,717,31,HandLeft,Inferred,390,255,0.3225529,-0.06877984,2.613694
5350,17:46:24,717,31,ShoulderRight,Tracked,443,225,0.6001016,0.0727289,2.784609
5350,17:46:24,717,31,ElbowRight,Tracked,457,262,0.6489316,-0.1058524,2.703125
5350,17:46:24,717,31,WristRight,Tracked,426,251,0.4862493,-0.04921535,2.628205
5350,17:46:24,717,31,HandRight,Inferred,415,247,0.4320219,-0.03033635,2.607374
5350,17:46:24,717,31,HipLeft,Tracked,403,289,0.4157495,-0.2441206,2.844448
5350,17:46:24,717,31,KneeLeft,Tracked,401,383,0.4060501,-0.7151474,2.850377
5350,17:46:24,717,31,AnkleLeft,Tracked,401,453,0.4018791,-1.059376,2.844307
5350,17:46:24,717,31,FootLeft,Tracked,398,467,0.3834374,-1.115094,2.811633
5350,17:46:24,717,31,HipRight,Tracked,424,288,0.5021634,-0.2318622,2.761076
5350,17:46:24,717,31,KneeRight,Tracked,432,380,0.5357469,-0.6709338,2.733797
5350,17:46:24,717,31,AnkleRight,Tracked,435,455,0.5373623,-1.009873,2.677053
5350,17:46:24,717,31,FootRight,Tracked,428,465,0.4966026,-1.032346,2.619946
5351,17:46:24,749,31,HipCenter,Tracked,414,275,0.4658203,-0.1748671,2.816667
5351,17:46:24,749,31,Spine,Tracked,420,265,0.4993815,-0.1255512,2.861228
5351,17:46:24,749,31,ShoulderCenter,Tracked,421,203,0.5098484,0.1890818,2.886738
5351,17:46:24,749,31,Head,Tracked,420,172,0.509231,0.3471558,2.910165
5351,17:46:24,749,31,ShoulderLeft,Tracked,397,223,0.3945174,0.08615814,2.943049
5351,17:46:24,749,31,ElbowLeft,Inferred,394,260,0.3641863,-0.09958877,2.827577
5351,17:46:24,749,31,WristLeft,Inferred,394,270,0.3422999,-0.1406182,2.637928
